,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Asunción de la Virgen,Asunción de la Virgen_lower,Asunción de la Virgen_upper,Año nuevo,Año nuevo_lower,Año nuevo_upper,CFSDay,CFSDay_lower,CFSDay_upper,Día de la Constitución Española,Día de la Constitución Española_lower,Día de la Constitución Española_upper,Día de la Hispanidad,Día de la Hispanidad_lower,Día de la Hispanidad_upper,Día del Trabajador (Trasladado),Día del Trabajador (Trasladado)_lower,Día del Trabajador (Trasladado)_upper,Epifanía del Señor,Epifanía del Señor_lower,Epifanía del Señor_upper,LPPDay,LPPDay_lower,LPPDay_upper,La Inmaculada Concepción,La Inmaculada Concepción_lower,La Inmaculada Concepción_upper,Navidad (Trasladado),Navidad (Trasladado)_lower,Navidad (Trasladado)_upper,Openning,Openning_lower,Openning_upper,PN1,PN1_lower,PN1_upper,PN2,PN2_lower,PN2_upper,PN3,PN3_lower,PN3_upper,PN4,PN4_lower,PN4_upper,PN5,PN5_lower,PN5_upper,SuperSpike,SuperSpike_lower,SuperSpike_upper,Todos los Santos,Todos los Santos_lower,Todos los Santos_upper,Viernes Santo,Viernes Santo_lower,Viernes Santo_upper,VoucherDay,VoucherDay_lower,VoucherDay_upper,holidays,holidays_lower,holidays_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
59,2022-04-01,65543.30382344747,66730.71599890635,73036.58842470897,65543.30382344747,65543.30382344747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027447681155777716,0.0027447681155777716,0.0027447681155777716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08989084400380629,0.08989084400380629,0.08989084400380629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09263561211938406,0.09263561211938406,0.09263561211938406,0.06740378976937599,0.06740378976937599,0.06740378976937599,-0.025231822350008076,-0.025231822350008076,-0.025231822350008076,0.0,0.0,0.0,69961.17089515345
60,2022-04-02,64716.27609339771,54675.727935505136,61238.191835725134,64716.27609339771,64716.27609339771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01119827327644761,0.01119827327644761,0.01119827327644761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01119827327644761,0.01119827327644761,0.01119827327644761,-0.10378041262396545,-0.10378041262396545,-0.10378041262396545,-0.11497868590041306,-0.11497868590041306,-0.11497868590041306,0.0,0.0,0.0,57999.99425693843
61,2022-04-03,63889.24836334796,59395.68270698321,65592.49290465565,63889.24836334796,63889.24836334796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02127468988025967,-0.02127468988025967,-0.02127468988025967,-0.02127468988025967,-0.02127468988025967,-0.02127468988025967,0.0,0.0,0.0,62530.024417734836
62,2022-04-04,63062.220633298195,94833.2739490461,101064.2053704517,63062.220633298195,63062.220633298195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20188095626197647,0.20188095626197647,0.20188095626197647,0.30575313753391264,0.30575313753391264,0.30575313753391264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5076340937958891,0.5076340937958891,0.5076340937958891,0.5509657521697204,0.5509657521697204,0.5509657521697204,0.04333165837383128,0.04333165837383128,0.04333165837383128,0.0,0.0,0.0,97807.3444580162
63,2022-04-05,62235.19290324845,68339.22141240822,74328.15605120372,62235.19290324845,62235.19290324845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0232256685503876,0.0232256685503876,0.0232256685503876,0.05626137170288841,0.05626137170288841,0.05626137170288841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07948704025327602,0.07948704025327602,0.07948704025327602,0.14607215557036882,0.14607215557036882,0.14607215557036882,0.06658511531709281,0.06658511531709281,0.06658511531709281,0.0,0.0,0.0,71326.02168296366
64,2022-04-06,61611.370486637774,61385.10545827898,67728.78352113279,61611.370486637774,61611.370486637774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01687380750582958,0.01687380750582958,0.01687380750582958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01687380750582958,0.01687380750582958,0.01687380750582958,0.04969522391475133,0.04969522391475133,0.04969522391475133,0.03282141640892174,0.03282141640892174,0.03282141640892174,0.0,0.0,0.0,64673.16133866593
65,2022-04-07,60987.54807002711,67706.23667488692,74259.33933116526,60987.54807002711,60987.54807002711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06911847159123527,0.06911847159123527,0.06911847159123527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07869257072735868,0.07869257072735868,0.07869257072735868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14781104231859393,0.14781104231859393,0.14781104231859393,0.16655805034948248,0.16655805034948248,0.16655805034948248,0.018747008030888534,0.018747008030888534,0.018747008030888534,0.0,0.0,0.0,71145.51517216617
66,2022-04-08,60363.725653416426,56281.89914903965,62821.06280942199,60363.725653416426,60363.725653416426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027447681155777716,0.0027447681155777716,0.0027447681155777716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01119827327644761,0.01119827327644761,0.01119827327644761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01394304139202538,0.01394304139202538,0.01394304139202538,-0.011288780958029605,-0.011288780958029605,-0.011288780958029605,-0.025231822350054986,-0.025231822350054986,-0.025231822350054986,0.0,0.0,0.0,59682.29277670441
67,2022-04-09,59739.90311303558,49922.65367128064,56256.99355236951,59739.90311303558,59739.90311303558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11497868590042501,-0.11497868590042501,-0.11497868590042501,-0.11497868590042501,-0.11497868590042501,-0.11497868590042501,0.0,0.0,0.0,52871.087557280036
68,2022-04-10,59116.08057265473,58899.6564036069,65374.99896712808,59116.08057265473,59116.08057265473,0.0,0.0,0.0,0.0,0.0,0.0,-0.008319411792832394,-0.008319411792832394,-0.008319411792832394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07869257072735868,0.07869257072735868,0.07869257072735868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07037315893452628,0.07037315893452628,0.07037315893452628,0.04909846905389885,0.04909846905389885,0.04909846905389885,-0.02127468988062743,-0.02127468988062743,-0.02127468988062743,0.0,0.0,0.0,62018.589625239016
69,2022-04-11,58492.258032273894,63232.34077064852,69422.97716940203,58492.258032273894,58492.258032273894,0.0,0.0,0.0,0.0,0.0,0.0,0.0002134751541786348,0.0002134751541786348,0.0002134751541786348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08989084400380629,0.08989084400380629,0.08989084400380629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09010431915798492,0.09010431915798492,0.09010431915798492,0.13343597753179962,0.13343597753179962,0.13343597753179962,0.0433316583738147,0.0433316583738147,0.0433316583738147,0.0,0.0,0.0,66297.22966085262
70,2022-04-12,57868.43549189305,59502.44574687913,65558.85104278738,57868.43549189305,57868.43549189305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01119827327644761,0.01119827327644761,0.01119827327644761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01119827327644761,0.01119827327644761,0.01119827327644761,0.07778338859359961,0.07778338859359961,0.07778338859359961,0.066585115317152,0.066585115317152,0.066585115317152,0.0,0.0,0.0,62369.63849706262
71,2022-04-13,57724.03434933357,56508.615544473614,62817.60988882793,57724.03434933357,57724.03434933357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03282141640894338,0.03282141640894338,0.03282141640894338,0.03282141640894338,0.03282141640894338,0.03282141640894338,0.0,0.0,0.0,59618.61891751719
72,2022-04-14,57579.633206774095,63807.03187994047,70187.67469083052,57579.633206774095,57579.633206774095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06911847159123527,0.06911847159123527,0.06911847159123527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07869257072735868,0.07869257072735868,0.07869257072735868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14781104231859393,0.14781104231859393,0.14781104231859393,0.16655805034954901,0.16655805034954901,0.16655805034954901,0.018747008030955057,0.018747008030955057,0.018747008030955057,0.0,0.0,0.0,67169.98465353654
73,2022-04-15,57435.23206421462,48865.24666411888,55249.02432556887,57435.23206421462,57435.23206421462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027447681155777716,0.0027447681155777716,0.0027447681155777716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01119827327644761,0.01119827327644761,0.01119827327644761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08373366974207601,-0.08373366974207601,-0.08373366974207601,0.0,0.0,0.0,-0.06979062835005062,-0.06979062835005062,-0.06979062835005062,-0.09502245070023235,-0.09502245070023235,-0.09502245070023235,-0.025231822350181718,-0.025231822350181718,-0.025231822350181718,0.0,0.0,0.0,51977.59555693638
74,2022-04-16,57290.830929502816,47481.34550690153,53874.95522067674,57290.830929502816,57290.830929502816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11497868590043696,-0.11497868590043696,-0.11497868590043696,-0.11497868590043696,-0.11497868590043696,-0.11497868590043696,0.0,0.0,0.0,50703.606475084474
75,2022-04-17,57146.429794791016,61344.99003652275,67661.0794831361,57146.429794791016,57146.429794791016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15256118300504745,0.15256118300504745,0.15256118300504745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15256118300504745,0.15256118300504745,0.15256118300504745,0.13128649312451757,0.13128649312451757,0.13128649312451757,-0.021274689880529895,-0.021274689880529895,-0.021274689880529895,0.0,0.0,0.0,64648.984157135565
76,2022-04-18,57002.02866007922,58050.053172308064,64563.544435003336,57002.02866007922,57002.02866007922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03211288262480859,0.03211288262480859,0.03211288262480859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03211288262480859,0.03211288262480859,0.03211288262480859,0.07544454099875039,0.07544454099875039,0.07544454099875039,0.0433316583739418,0.0433316583739418,0.0433316583739418,0.0,0.0,0.0,61302.520548336506
77,2022-04-19,56857.62752536741,57242.86084272895,63799.500195728346,56857.62752536741,56857.62752536741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0665851153171038,0.0665851153171038,0.0665851153171038,0.0665851153171038,0.0665851153171038,0.0665851153171038,0.0,0.0,0.0,60643.49921080093
78,2022-04-20,56713.226195497504,55410.27182373148,61775.63041226418,56713.226195497504,56713.226195497504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03282141640896497,0.03282141640896497,0.03282141640896497,0.03282141640896497,0.03282141640896497,0.03282141640896497,0.0,0.0,0.0,58574.63460835575
79,2022-04-21,56568.82486562759,67502.07373577922,73663.06523235416,56568.82486562759,56568.82486562759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07560806429744174,0.07560806429744174,0.07560806429744174,0.0,0.0,0.0,0.15256118300504745,0.15256118300504745,0.15256118300504745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2281692473024892,0.2281692473024892,0.2281692473024892,0.24691625533350817,0.24691625533350817,0.24691625533350817,0.018747008031018968,0.018747008031018968,0.018747008031018968,0.0,0.0,0.0,70536.5872700654
80,2022-04-22,56424.423535757676,61152.44120697147,67196.04171034617,56424.423535757676,56424.423535757676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05259978518954307,0.05259978518954307,0.05259978518954307,0.07869257072735868,0.07869257072735868,0.07869257072735868,0.03211288262480859,0.03211288262480859,0.03211288262480859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16340523854171035,0.16340523854171035,0.16340523854171035,0.13817341619191995,0.13817341619191995,0.13817341619191995,-0.02523182234979039,-0.02523182234979039,-0.02523182234979039,0.0,0.0,0.0,64220.77889235308
81,2022-04-23,56280.022336555565,47484.30642620506,53722.563265108496,56280.022336555565,56280.022336555565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01119827327644761,0.01119827327644761,0.01119827327644761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01119827327644761,0.01119827327644761,0.01119827327644761,-0.10378041262396928,-0.10378041262396928,-0.10378041262396928,-0.11497868590041689,-0.11497868590041689,-0.11497868590041689,0.0,0.0,0.0,50439.25839598162
82,2022-04-24,56135.62113735347,56221.07618148885,62642.49548106387,56135.62113735347,56135.62113735347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07869257072735868,0.07869257072735868,0.07869257072735868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07869257072735868,0.07869257072735868,0.07869257072735868,0.05741788084688214,0.05741788084688214,0.05741788084688214,-0.02127468988047654,-0.02127468988047654,-0.02127468988047654,0.0,0.0,0.0,59358.80954308375
83,2022-04-25,55991.21993815136,55992.73366337145,62461.25812012157,55991.21993815136,55991.21993815136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01119827327644761,0.01119827327644761,0.01119827327644761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01119827327644761,0.01119827327644761,0.01119827327644761,0.05452993165037282,0.05452993165037282,0.05452993165037282,0.04333165837392521,0.04333165837392521,0.04333165837392521,0.0,0.0,0.0,59044.417334399746
84,2022-04-26,55846.81873894923,56468.057773756664,62734.893500592094,55846.81873894923,55846.81873894923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06658511531718639,0.06658511531718639,0.06658511531718639,0.06658511531718639,0.06658511531718639,0.06658511531718639,0.0,0.0,0.0,59565.38560478017
85,2022-04-27,55702.481632520765,58681.88520934773,65061.62574984421,55702.481632520765,55702.481632520765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07869257072735868,0.07869257072735868,0.07869257072735868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07869257072735868,0.07869257072735868,0.07869257072735868,0.11151398713634528,0.11151398713634528,0.11151398713634528,0.032821416408986594,0.032821416408986594,0.032821416408986594,0.0,0.0,0.0,61914.087452752196
86,2022-04-28,55558.144526092314,62743.578431464615,68964.45730278235,55558.144526092314,55558.144526092314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01119827327644761,0.01119827327644761,0.01119827327644761,0.15256118300504745,0.15256118300504745,0.15256118300504745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16375945628149507,0.16375945628149507,0.16375945628149507,0.18250646431258055,0.18250646431258055,0.18250646431258055,0.01874700803108549,0.01874700803108549,0.01874700803108549,0.0,0.0,0.0,65697.86504731677
87,2022-04-29,55413.80741966383,61028.56719050162,67539.7996018026,55413.80741966383,55413.80741966383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18467406562985605,0.18467406562985605,0.18467406562985605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18467406562985605,0.18467406562985605,0.18467406562985605,0.15944224327993894,0.15944224327993894,0.15944224327993894,-0.025231822349917107,-0.025231822349917107,-0.025231822349917107,0.0,0.0,0.0,64249.10918333756
88,2022-04-30,55269.47006803462,51884.97060377845,57894.357640029906,55269.47006803462,55269.47006803462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07869257072735868,0.07869257072735868,0.07869257072735868,0.03211288262480859,0.03211288262480859,0.03211288262480859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11080545335216727,0.11080545335216727,0.11080545335216727,-0.004173232548261574,-0.004173232548261574,-0.004173232548261574,-0.11497868590042884,-0.11497868590042884,-0.11497868590042884,0.0,0.0,0.0,55038.81771662153
89,2022-05-01,55125.1327164054,55929.07032913113,61984.450465871225,55125.1327164054,55125.1327164054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08989084400380629,0.08989084400380629,0.08989084400380629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08989084400380629,0.08989084400380629,0.08989084400380629,0.06861615412342728,0.06861615412342728,0.06861615412342728,-0.021274689880379002,-0.021274689880379002,-0.021274689880379002,0.0,0.0,0.0,58907.60731894866
