,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Asunción de la Virgen,Asunción de la Virgen_lower,Asunción de la Virgen_upper,Año nuevo,Año nuevo_lower,Año nuevo_upper,CFSDay,CFSDay_lower,CFSDay_upper,Día de la Constitución Española,Día de la Constitución Española_lower,Día de la Constitución Española_upper,Día de la Hispanidad,Día de la Hispanidad_lower,Día de la Hispanidad_upper,Día del Trabajador (Trasladado),Día del Trabajador (Trasladado)_lower,Día del Trabajador (Trasladado)_upper,Epifanía del Señor,Epifanía del Señor_lower,Epifanía del Señor_upper,LPPDay,LPPDay_lower,LPPDay_upper,La Inmaculada Concepción,La Inmaculada Concepción_lower,La Inmaculada Concepción_upper,Navidad (Trasladado),Navidad (Trasladado)_lower,Navidad (Trasladado)_upper,Openning,Openning_lower,Openning_upper,PN1,PN1_lower,PN1_upper,PN2,PN2_lower,PN2_upper,PN3,PN3_lower,PN3_upper,PN4,PN4_lower,PN4_upper,PN5,PN5_lower,PN5_upper,SuperSpike,SuperSpike_lower,SuperSpike_upper,Todos los Santos,Todos los Santos_lower,Todos los Santos_upper,Viernes Santo,Viernes Santo_lower,Viernes Santo_upper,VoucherDay,VoucherDay_lower,VoucherDay_upper,holidays,holidays_lower,holidays_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
90,2022-05-02,54980.79536477618,55112.59007218869,61542.09333447387,54980.79536477618,54980.79536477618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005788996157575538,0.005788996157575538,0.005788996157575538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01119827327644761,0.01119827327644761,0.01119827327644761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016987269434023147,0.016987269434023147,0.016987269434023147,0.06031892780778935,0.06031892780778935,0.06031892780778935,0.0433316583737662,0.0433316583737662,0.0433316583737662,0.0,0.0,0.0,58297.17799119896
91,2022-05-03,54836.458013146956,59647.30266001774,66159.1570718127,54836.458013146956,54836.458013146956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07869257072735868,0.07869257072735868,0.07869257072735868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07869257072735868,0.07869257072735868,0.07869257072735868,0.1452776860444969,0.1452776860444969,0.1452776860444969,0.06658511531713822,0.06658511531713822,0.06658511531713822,0.0,0.0,0.0,62802.971744173155
92,2022-05-04,54692.120661517736,53837.51214976664,60465.24465680445,54692.120661517736,54692.120661517736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01119827327644761,0.01119827327644761,0.01119827327644761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01119827327644761,0.01119827327644761,0.01119827327644761,0.04401968968533421,0.04401968968533421,0.04401968968533421,0.0328214164088866,0.0328214164088866,0.0328214164088866,0.0,0.0,0.0,57099.6508412706
93,2022-05-05,54547.783309888524,65080.962651726484,71142.10148320283,54547.783309888524,54547.783309888524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07560806429744174,0.07560806429744174,0.07560806429744174,0.0,0.0,0.0,0.15256118300504745,0.15256118300504745,0.15256118300504745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2281692473024892,0.2281692473024892,0.2281692473024892,0.2469162553334176,0.2469162553334176,0.2469162553334176,0.01874700803092842,0.01874700803092842,0.01874700803092842,0.0,0.0,0.0,68016.5177015049
94,2022-05-06,54403.445958259304,58552.57055936927,64883.37884293259,54403.445958259304,54403.445958259304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05259978518954307,0.05259978518954307,0.05259978518954307,0.07869257072735868,0.07869257072735868,0.07869257072735868,0.03211288262480859,0.03211288262480859,0.03211288262480859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16340523854171035,0.16340523854171035,0.16340523854171035,0.1381734161916665,0.1381734161916665,0.1381734161916665,-0.025231822350043842,-0.025231822350043842,-0.025231822350043842,0.0,0.0,0.0,61920.55593891071
95,2022-05-07,54259.108606630085,45415.467423076014,51677.50778982738,54259.108606630085,54259.108606630085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01119827327644761,0.01119827327644761,0.01119827327644761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01119827327644761,0.01119827327644761,0.01119827327644761,-0.10378041262396749,-0.10378041262396749,-0.10378041262396749,-0.1149786859004151,-0.1149786859004151,-0.1149786859004151,0.0,0.0,0.0,48628.075926825346
96,2022-05-08,54114.771255000865,49709.92351248239,56147.189117306865,54114.771255000865,54114.771255000865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02127468988030356,-0.02127468988030356,-0.02127468988030356,-0.02127468988030356,-0.02127468988030356,-0.02127468988030356,0.0,0.0,0.0,52963.496278607156
97,2022-05-09,53970.43390337164,80721.99138336042,86877.61285733084,53970.43390337164,53970.43390337164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20188095626197647,0.20188095626197647,0.20188095626197647,0.30575313753391264,0.30575313753391264,0.30575313753391264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5076340937958891,0.5076340937958891,0.5076340937958891,0.5509657521697106,0.5509657521697106,0.5509657521697106,0.04333165837382146,0.04333165837382146,0.04333165837382146,0.0,0.0,0.0,83706.29461386845
98,2022-05-10,53826.09655174243,58513.29020509181,64811.14427288658,53826.09655174243,53826.09655174243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0232256685503876,0.0232256685503876,0.0232256685503876,0.05626137170288841,0.05626137170288841,0.05626137170288841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07948704025327602,0.07948704025327602,0.07948704025327602,0.1460721555704734,0.1460721555704734,0.1460721555704734,0.0665851153171974,0.0665851153171974,0.0665851153171974,0.0,0.0,0.0,61688.59050099987
99,2022-05-11,53681.75920011321,53077.09294669874,59721.60252187715,53681.75920011321,53681.75920011321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01687380750582958,0.01687380750582958,0.01687380750582958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01687380750582958,0.01687380750582958,0.01687380750582958,0.04969522391485941,0.04969522391485941,0.04969522391485941,0.03282141640902983,0.03282141640902983,0.03282141640902983,0.0,0.0,0.0,56349.48624370639
100,2022-05-12,53537.42184848399,59202.92057747122,65893.51014382538,53537.42184848399,53537.42184848399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06911847159123527,0.06911847159123527,0.06911847159123527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07869257072735868,0.07869257072735868,0.07869257072735868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14781104231859393,0.14781104231859393,0.14781104231859393,0.16655805034958887,0.16655805034958887,0.16655805034958887,0.018747008030994942,0.018747008030994942,0.018747008030994942,0.0,0.0,0.0,62454.51045231097
101,2022-05-13,53393.08449685477,49616.22349753719,55917.86863022855,53393.08449685477,53393.08449685477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027447681155777716,0.0027447681155777716,0.0027447681155777716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01119827327644761,0.01119827327644761,0.01119827327644761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01394304139202538,0.01394304139202538,0.01394304139202538,-0.011288780957985543,-0.011288780957985543,-0.011288780957985543,-0.025231822350010924,-0.025231822350010924,-0.025231822350010924,0.0,0.0,0.0,52790.34166129856
102,2022-05-14,53248.74714522554,44019.80845876096,50278.13646633232,53248.74714522554,53248.74714522554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11497868590042708,-0.11497868590042708,-0.11497868590042708,-0.11497868590042708,-0.11497868590042708,-0.11497868590042708,0.0,0.0,0.0,47126.276172623395
103,2022-05-15,53104.40979359634,48765.10056178097,54940.18577212284,53104.40979359634,53104.40979359634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02127468988020603,-0.02127468988020603,-0.02127468988020603,-0.02127468988020603,-0.02127468988020603,-0.02127468988020603,0.0,0.0,0.0,51974.6299439662
104,2022-05-16,52960.0724419671,54113.584003974516,60629.59259114404,52960.0724419671,52960.0724419671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041161540676206386,0.041161540676206386,0.041161540676206386,0.041161540676206386,0.041161540676206386,0.041161540676206386,0.08449319905008312,0.08449319905008312,0.08449319905008312,0.04333165837387673,0.04333165837387673,0.04333165837387673,0.0,0.0,0.0,57434.83838451306
105,2022-05-17,52815.73509033789,57851.40252726078,64096.89000496319,52815.73509033789,52815.73509033789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07869257072735868,0.07869257072735868,0.07869257072735868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008826141790361374,0.008826141790361374,0.008826141790361374,0.08751871251772005,0.08751871251772005,0.08751871251772005,0.15410382783497664,0.15410382783497664,0.15410382783497664,0.06658511531725658,0.06658511531725658,0.06658511531725658,0.0,0.0,0.0,60954.84203767706
106,2022-05-18,52671.39773870867,55973.77798285208,62296.128307886436,52671.39773870867,52671.39773870867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08989084400380629,0.08989084400380629,0.08989084400380629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08989084400380629,0.08989084400380629,0.08989084400380629,0.12271226041276954,0.12271226041276954,0.12271226041276954,0.03282141640896325,0.03282141640896325,0.03282141640896325,0.0,0.0,0.0,59134.82401432565
107,2022-05-19,52527.06038707945,55161.785244104096,61234.00884238984,52527.06038707945,52527.06038707945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08989084400380629,0.08989084400380629,0.08989084400380629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08989084400380629,0.08989084400380629,0.08989084400380629,0.10863785203475594,0.10863785203475594,0.10863785203475594,0.018747008030949662,0.018747008030949662,0.018747008030949662,0.0,0.0,0.0,58233.48740123168
108,2022-05-20,52382.723035450224,52573.733982809725,59061.27553767938,52382.723035450224,52382.723035450224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08989084400380629,0.08989084400380629,0.08989084400380629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08989084400380629,0.08989084400380629,0.08989084400380629,0.06465902165366863,0.06465902165366863,0.06465902165366863,-0.025231822350137663,-0.025231822350137663,-0.025231822350137663,0.0,0.0,0.0,55769.73865847753
109,2022-05-21,52238.385683821005,43683.024259502185,50097.51020538261,52238.385683821005,52238.385683821005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01119827327644761,0.01119827327644761,0.01119827327644761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01119827327644761,0.01119827327644761,0.01119827327644761,-0.1037804126239594,-0.1037804126239594,-0.1037804126239594,-0.11497868590040701,-0.11497868590040701,-0.11497868590040701,0.0,0.0,0.0,46817.06446274453
110,2022-05-22,52094.04833219179,47854.67730957167,54132.62612411319,52094.03385314981,52094.04833219179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02127468988015267,-0.02127468988015267,-0.02127468988015267,-0.02127468988015267,-0.02127468988015267,-0.02127468988015267,0.0,0.0,0.0,50985.76360932273
111,2022-05-23,51949.71098056257,55301.0353541667,61631.443808007185,51922.757345048296,51991.05050279341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07869257072735868,0.07869257072735868,0.07869257072735868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07869257072735868,0.07869257072735868,0.07869257072735868,0.12202422910100455,0.12202422910100455,0.12202422910100455,0.043331658373645866,0.043331658373645866,0.043331658373645866,0.0,0.0,0.0,58288.83441498571
112,2022-05-24,51805.373628933354,52584.85572313759,58899.521504659206,51712.12458875382,51926.374578334486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01119827327644761,0.01119827327644761,0.01119827327644761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01119827327644761,0.01119827327644761,0.01119827327644761,0.07778338859354864,0.07778338859354864,0.07778338859354864,0.06658511531710103,0.06658511531710103,0.06658511531710103,0.0,0.0,0.0,55834.971137146655
113,2022-05-25,51661.03627730413,50378.340721723835,56416.30613770585,51482.2055760788,51865.931892704575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032821416408984866,0.032821416408984866,0.032821416408984866,0.032821416408984866,0.032821416408984866,0.032821416408984866,0.0,0.0,0.0,53356.624661081194
114,2022-05-26,51516.69892567491,57269.10546079809,63618.86122936701,51245.493756478245,51832.14001934658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15256118300504745,0.15256118300504745,0.15256118300504745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15256118300504745,0.15256118300504745,0.15256118300504745,0.17130819103606104,0.17130819103606104,0.17130819103606104,0.01874700803101358,0.01874700803101358,0.01874700803101358,0.0,0.0,0.0,60341.93142678166
115,2022-05-27,51372.361574045695,52630.099253198176,59049.4244904264,51002.809146548,51806.467154283746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07869257072735868,0.07869257072735868,0.07869257072735868,0.03211288262480859,0.03211288262480859,0.03211288262480859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11080545335216727,0.11080545335216727,0.11080545335216727,0.0855736310019827,0.0855736310019827,0.0855736310019827,-0.025231822350184566,-0.025231822350184566,-0.025231822350184566,0.0,0.0,0.0,55768.48108708352
116,2022-05-28,51228.024222416476,42710.602871495685,49085.832328413184,50721.205555308785,51828.25272446175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01119827327644761,0.01119827327644761,0.01119827327644761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01119827327644761,0.01119827327644761,0.01119827327644761,-0.10378041262400337,-0.10378041262400337,-0.10378041262400337,-0.11497868590045097,-0.11497868590045097,-0.11497868590045097,0.0,0.0,0.0,45911.558730701654
117,2022-05-29,51083.686870787256,46544.27381011143,53465.32929125135,50467.5190227805,51838.881615273225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02127468988049834,-0.02127468988049834,-0.02127468988049834,-0.02127468988049834,-0.02127468988049834,-0.02127468988049834,0.0,0.0,0.0,49996.897274658775
118,2022-05-30,50939.34951915804,49968.717131352016,56533.069125088194,50177.91252023696,51874.41616665733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043331658373772966,0.043331658373772966,0.043331658373772966,0.043331658373772966,0.043331658373772966,0.043331658373772966,0.0,0.0,0.0,53146.63601030441
119,2022-05-31,50795.01216752881,51051.67756253389,57602.01008451456,49866.24330077733,51896.346527740076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06658511531716019,0.06658511531716019,0.06658511531716019,0.06658511531716019,0.06658511531716019,0.06658511531716019,0.0,0.0,0.0,54177.20391024027
120,2022-06-01,50650.674815899605,48948.816998546194,55750.03790159031,49526.20066066181,51915.68151224852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03282141640888486,0.03282141640888486,0.03282141640888486,0.03282141640888486,0.03282141640888486,0.03282141640888486,0.0,0.0,0.0,52313.101705423265
121,2022-06-02,50506.33746427038,48077.639074217695,55158.76830497495,49188.59825000591,51966.32076095378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018747008030968303,0.018747008030968303,0.018747008030968303,0.018747008030968303,0.018747008030968303,0.018747008030968303,0.0,0.0,0.0,51453.18017832786
